Date,Year,Companies,Transaction Type,Deal Value,Key Details,Source File,SDC Deal No,Date Announced,Rank Date,Rank Value inc. Net Debt of Target,Target Full Name,Target PermID,Target Macro Industry,Target Mid Industry,Target Nation,Acquiror Full Name,Acquiror PermID,Acquiror Macro Industry,Acquiror Mid Industry,Acquiror Nation,M&A TRBC Activity,M&A Type,Deal Status,Deal Synopsis,Target Business Description,Acquiror Short Business Description,Acquisition Techniques,Buyouts or Financial Sponsor Involvement Flag,Deal Type,Cross Border Deal Flag,Enterprise Value at Announcement,Enterprise Value at Effective Date,Target Market Value 4 Weeks Prior to Announcement,Acquiror Market Value 4 Weeks Prior to Announcement,Premium Paid - 1 Day Prior to Announcement,Premium Paid - 1 Week Prior to Announcement,Premium Paid - 4 Weeks Prior to Announcement,Ratio of Transaction Value to Sales,Ratio of Deal Value to EBIT,Ratio of Deal Value to EBITDA,Ratio of Deal Value to Net Income,Target Stock Price on Announcement Day,Research & Development Expense Last 12 Months,Research & Development Expense 2 Years Prior,Research & Development Expense 3 Years Prior,Defensive Tactics,Defensive Tactics Flag,EBIT Margin,EBIT 3 Year Growth Rate Percentage,EBIT 5 Year Growth Rate Percentage,EBITDA 3 Year Growth Rate,EBITDA 5 Year Growth Rate,Net Sales 2 Year Growth Rate,Net Sales 3 Year Growth Rate,Leveraged Buyout Flag,Date Withdrawn,Date Originally Announced,Target High Share Price Last 12 Months,Corresponding transcript,Unnamed: 53
2022-02-16,2022,Equillium acquiring Bioniz Therapeutics,Acquisition,5.7M shares + $317M milestones,Multi-cytokine inhibitor platform,2022-Feb-16-EQ.OQ,3877928020.0,2022-02-16,2022-02-16,330.298,Bioniz Therapeutics Inc,5048743969,Healthcare,Pharmaceuticals,United States,Equillium Inc,5065627715,Healthcare,Biotechnology,United States,Pharmaceuticals (NEC),Disclosed Dollar Value Deal,Completed,"US - Equillium Inc acquired the entire share capital of Bioniz Therapeutics Inc, an Irvine-based manufacturer of pharmaceutical preparation, for an estimated USD 330.298 mil. The consideration consisted of 5.699 mil in Equillium's common share valued at USD 22.798 mil and up to USD 307.5 mil in profit-related payments. The shares were valued based on Equillium's closing stock price of USD 4 on 15 February 2022, the last full trading day prior to the announcement.","Bioniz Therapeutics Inc, located in Irvine, California, is a manufacturer of pharmaceutical preparation.",Pharmaceutical Preparation Manufacturing,Not Applicable,False,Disclosed Value,False,330.298,330.298,,113.699,,,,,0.0,0.0,,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2022-02-16,,2022-Feb-16-EQ.OQ-138744984019-Transcript,
2022-02-28,2022,Heidelberg Pharma + Huadong Medicine partnership,Strategic Partnership,€105M (license + 10% equity),ATAC ADC portfolio Asia rights,2022-Feb-28-HPHA.DE,3880408040.0,2022-02-28,2022-02-28,118.304320883331,Heidelberg Pharma AG,5057984015,Healthcare,Biotechnology,Germany,Huadong Medicine Investment Holding (Hong Kong) Co Ltd,5065356726,Financials,Other Financials,Hong Kong,Pharmaceuticals (NEC),Stake Purchases Deal,Completed,"GERMANY - Huadong Medicine Investment Holding (Hong Kong) Co Ltd of Hong Kong, a unit of Beijing Yuanda Huachuang Investment Co Ltd, acquired a 35% stake, or 16.305 mil ordinary shares, in Heidelberg Pharma AG, a Ladenburg-based manufacturer of pharmaceutical preparation, a unit of dievini Hopp BioTech holding GmbH & Co KG, for EUR 6.44 (USD 7.256) in cash per share, or a total value of EUR 105.001 mil (USD 118.305 mil), in a privately negotiated transaction.","Heidelberg Pharma AG is a manufacturer of pharmaceutical preparation. The Company was founded in 1997 and is located in Ladenburg, Germany.",Miscellaneous Intermediation,Privately Negotiated Purchase,False,Stake Purchase,True,258.968093296685,228.568382968611,165.26852611123,,56.31,50.47,49.59,143.199,-11.221,0.0,-11.085,7.079,21.993605205587,20.5160711280642,12.2757614853873,Not Applicable,False,-12.761,0.0,0.0,0.0,0.0,-79.383,-51.068,False,,2022-02-28,10.255,2022-Feb-28-HPHA.DE-138261745789-Transcript,
2022-03-28,2022,Axsome acquiring Sunosi from Jazz,Asset Acquisition,~$131M,"Wakefulness drug, immediate revenue",2022-Mar-28-AXSM.OQ,3895809020.0,2022-03-28,2022-03-28,53.0,Jazz Pharmaceuticals plc-Sunosi,,Healthcare,Pharmaceuticals,United States,Axsome Therapeutics Inc,,Healthcare,Pharmaceuticals,United States,Pharmaceuticals (NEC),Disclosed Dollar Value Deal,Completed,"US - Axsome Therapeutics Inc acquired sunosi of Jazz Pharmaceuticals plc, a Palo Alto-based manufacturer of pharmaceutical preparation, for a total USD 53 mil.","Sunosi of Jazz Pharmaceuticals plc, located in California, is is a dual-acting dopamine and norepinephrine reuptake inhibitor shown to improve wakefulness in adults living with excessive daytime sleepiness (EDS) due to narcolepsy or obstructive sleep apnea (OSA).",Pharmaceutical Preparation Manufacturing,Divestiture,True,Disclosed Value,False,,,,,,,,,0.0,0.0,,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2022-03-28,,2022-Mar-28-AXSM.OQ-138627679909-Transcript,
2022-03-31,2022,Fresenius Kabi acquiring mAbxience + Ivenix,Dual Acquisition,Up to ~€970M,Biosimilars CDMO + infusion pump platform,2022-Mar-31-FREG.DE,3778527040.0,2022-03-31,2022-03-31,552.221156206073,Mabxience Holding SL,,Healthcare,Biotechnology,Spain,Fresenius Kabi AG,,Healthcare,Pharmaceuticals,Germany,Biotechnology & Medical Research (NEC),Disclosed Dollar Value Deal,Completed,"SPAIN - Fresenius Kabi AG of Germany, a unit of Fresenius SE & Co KGaA, acquired a 55% interest in Mabxience Holding SL (Mabxience), a Madrid-based provider of biotechnology research and development services, from Insud Pharma SLU (Insud), for EUR 495 mil (USD 552.222 mil) in cash. Originally, in July 2021, Mabxience was rumored to be planning to divest Mabxience. Concurrently, Fresenius Kabi AG agreed to acquire Ivenix Inc for USD 240 mil.","Mabxience Holding SL is biopharmaceutical company. The Company was founded in October 2013 and is located in Madrid, Spain.","Mnfr,whl infusion prod",Rumored Deal|Financial Acquiror|Divestiture,True,Disclosed Value,True,995.846196403873,923.489574782466,,,,,,,-50000.0,0.0,-814.48,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2021-07-26,,2022-Mar-31-FREG.DE-137163763951-Transcript,
2022-05-10,2022,Pfizer acquiring Biohaven migraine franchise,Acquisition,$11.6B,> $6B peak sales expected,2022-May-10-PFE.N,3917838020.0,2022-05-10,2022-05-10,11911.674,Biohaven Pharmaceutical Holding Co Ltd,,Healthcare,Biotechnology,United States,Pfizer Inc,,Healthcare,Pharmaceuticals,United States,Bio Therapeutic Drugs,Disclosed Dollar Value Deal,Completed,"US - Pfizer Inc acquired the entire share capital of Biohaven Pharmaceutical Holding Co Ltd, a New Haven-based manufacturer of biological products, for USD 148.5 in cash per share, or a total USD 12.599 bil, including the assumption of USD 1.26 bil in liabilities.","Biohaven Pharmaceutical Holding Co Ltd, located in New Haven, Connecticut, is a manufacturer of biological products. It focuses on neurological and neuropsychiatric diseases, including rare disorders. Its portfolio includes FDA-approved NURTEC ODT (rimegepant) for the acute and preventive treatment of migraine and a broad pipeline of late-stage product candidates across three distinct mechanistic platforms: CGRP receptor antagonism for the acute and preventive treatment of migraine; glutamate modulation for obsessive-compulsive disorder, Alzheimer's disease, and spinocerebellar ataxia; and myeloperoxidase (MPO) inhibition for amyotrophic lateral sclerosis. The Company was founded in 2014.","Manufacture,wholesale pharmaceuticals",Not Applicable,False,Disclosed Value,False,11911.6743785,11837.071097,7740.865,298655.931,78.61,64.82,36.29,17.083,-24.127,0.0,-18.0,140.0,373.328,228.998,239.673,Not Applicable,False,-0.708,0.0,0.0,0.0,0.0,626.907,0.0,False,,2022-05-10,148.48,2022-May-10-PFE.N-140729740873-Transcript,
2022-05-12,2022,Taiho acquiring Cullinan Pearl subsidiary,Acquisition,$275M upfront + milestones,CLN-081 exon20 EGFR inhibitor,2022-May-12-CGEM.OQ,3919325020.0,2022-05-12,2022-05-12,405.0,Cullinan Pearl Corp,,Healthcare,Biotechnology,United States,Taiho Pharmaceutical Co Ltd,,Healthcare,Pharmaceuticals,Japan,Biotechnology & Medical Research (NEC),Disclosed Dollar Value Deal,Completed,"US - Taiho Pharmaceutical Co Ltd of Japan, a unit of Otsuka Holdings Co Ltd, acquired the entire share capital of Cullinan Pearl Corp, a Cambridge-based provider of biotechnology research and development services, from Cullinan Management Inc, for a total USD 405 mil. The consideration consisted of USD 275 mil in cash and up to USD 130 mil in profit-related payments.","Cullinan Pearl Corp is a provider of biotechnology research and development services. The Company was founded in 1970 and is located in Cambridge, Massachusetts.",Pharmaceutical Preparation Manufacturing,Divestiture,True,Disclosed Value,True,405,405,,,,,,,0.0,0.0,,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2022-05-12,,2022-May-12-CGEM.OQ-140825509798-Transcript,
2022-05-16,2022,Aprea + Atrin Pharmaceuticals reverse merger,Reverse Merger,"All-stock, ~$48M cash",Synthetic-lethality oncology pipeline,2022-May-16-APRE.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-May-16-APRE.OQ-139604403025-Transcript,
2022-05-17,2022,Evotec + Sernova iPSC-beta cell partnership,Collaboration,€20M equity + milestones,Cell Pouch diabetes cure development,2022-May-17-EVTG.DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-May-17-EVTG.DE-140736966250-Transcript,
2022-06-06,2022,Yumanity + Kineta reverse merger + Janssen sale,Reverse Merger + Sale,$26M from Janssen,Kineta owners ~85% post-close,2022-Jun-06-KANT.PK,3932496020.0,2022-06-06,2022-06-06,194.0,Kineta Inc,,Healthcare,Biotechnology,United States,Kineta Inc,,Healthcare,Pharmaceuticals,United States,Bio Therapeutic Drugs,Disclosed Dollar Value Deal,Completed,"US - Yumanity Therapeutics Inc acquired the entire share capital of Kineta Inc(Kineta), a Seattle-based manufacturer of biological products, for a total USD 194 mil, in a stock swap reverse takeover transaction. On completion, Kineta and Yumanity shareholders were owned 85% interest and 15% stake in the merged entity, respectively. The merged entity was renamed Kineta Inc.","Kineta Inc, located in Seattle, Washington, is a biotechnology company. It is focused on developing and analyzing the human immune system. It studies and develops early stage programs for new antiviral and immune modulating drugs, intended for diseases caused by viruses such as Influenza, Hepatitis C and West Nile virus. The Company was established in 2008.",Manufactures pharmaceutical preparation,Stock Swap|Financial Acquiror|Reverse Takeover,True,Disclosed Value,False,194,194,,,,,,,0.0,0.0,,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2022-06-06,,2022-Jun-06-KANT.PK-139236179263-Transcript,
2022-06-15,2022,Orion acquiring Inovet Animal Health,Acquisition,~€130M EV,">200 livestock products, Western Europe expansion",2022-Jun-15-ORNBV.HE,3934185040.0,2022-06-15,2022-06-15,135.381411090862,VMD NV/SA,,Healthcare,Pharmaceuticals,Belgium,Orion Oyj,,Healthcare,Healthcare Equipment & Supplies,Finland,Pharmaceuticals (NEC),Disclosed Dollar Value Deal,Pending,"BELGIUM - Orion Oy of Finland planned to acquire VMD NV/SA, an Arendonk-based manufacturer of pharmaceutical preparation, from Inovet BV, for a total EUR 130 mil (USD 135.382 mil). Transaction also includes acquisition of the subsidiary companies of VMD NV that is production sites in Arques, France (manufacturing) and in Arendonk (packaging) ans also sales operations in Belgium, France, Hungary and Vietnam.","VMD NV/SA is a manufacturer of pharmaceutical preparation. The Company is located in Arendonk, Belgium.","Mnfr,whl pharm",Divestiture,False,Disclosed Value,True,,,,,,,,3.569,44.008,32.194,81.505,,,,,Not Applicable,False,0.081,124.521,15.136,73.269,13.444,7.143,17.19,False,,2022-06-15,,2022-Jun-15-ORNBV.HE-141136803352-Transcript,
2022-06-22,2022,Pasithea acquiring Alpha-5 Integrin LLC,Acquisition,$3.75M stock + 1M warrants,Pre-clinical anti-ALS/MS mAbs,2022-Jun-22-KTTA.OQ,3943536020.0,2022-06-22,2022-06-22,3.293,Alpha-5 Integrin LLC,,Healthcare,Biotechnology,United States,Pasithea Therapeutics Corp,,Healthcare,Biotechnology,United States,Bio Therapeutic Drugs,Disclosed Dollar Value Deal,Completed,"US - Pasithea Therapeutics Corp acquired the entire share capital of Alpha-5 Integrin LLC, a Charlottesville-based provider of biotechnology research and development services, in exchange for 3.261 mil common shares valued at a total USD 3.293 mil, in a stock swap transaction. The shares were valued using Pasithea's closing stock price of USD 1.01 on 21 June 2022, the last full trading day prior the announcement.","Alpha-5 Integrin LLC, located in Charlottesville, Virginia, is a provider of biotechnology research and development services. It is a preclinical-stage company developing a monoclonal antibody for the treatment of amyotrophic lateral sclerosis and other neuroinflammatory disorders, such as Multiple Sclerosis.",Research and Development in Biotechnology,Stock Swap,False,Disclosed Value,False,3.293,3.293,,,,,,,0.0,0.0,,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2022-06-22,,2022-Jun-22-KTTA.OQ-138477422977-Transcript,
2022-06-27,2022,Ipsen acquiring Epizyme,Acquisition,$1.45B + CVR,EZH2 inhibitor TAZVERIK,2022-Jun-27-IPN.PA,3940821020.0,2022-06-27,2022-06-27,481.298,Epizyme Inc,,Healthcare,Biotechnology,United States,Ipsen SA,,Healthcare,Pharmaceuticals,France,Bio Therapeutic Drugs,Disclosed Dollar Value Deal,Completed,"US - Ipsen SA (Ipsen) of France, a unit of Mayroy SA, completed a tender offer to acquire the entire share capital of Epizyme Inc (Epizyme) a Cambridge-based provider of biotechnology research and development services, for a total value of USD 412.407 mil. The consideration consisted of USD 1.45 in cash and 1 contingent value right per Epizyme share. Earlier, Ipsen completed its tender offer for Epizyme by accepting 124.185 mil common shares or 73.775% of Epyzme's common shares outstanding. The offer was conditioned upon at least a majority of Epizyme's shares being tendered.","Epizyme Inc, located in Cambridge, Massachusetts is focused on the research and development of small molecule histone methyltransferase (HMT) inhibitors that is used for the treatment of cancer and other diseases based on epigenetics. It is engaged in the discovery and development of novel epigenetic therapies for cancer patients. The Company develops small molecule inhibitors of a class of enzymes known as histone methyltransferases (HMTs). It develops small molecule inhibitors of other chromatin modifying proteins (CMPs). Its lead product candidate, tazemetostat, is a potent and selective inhibitor of the enhancer of zeste homolog 2 (EZH2) histone methyltransferases (HMT), an enzyme that plays an important role in various cancers. The company was founded in 2007.",Pharmaceutical Preparation Manufacturing,Tender/Merger|Tender Offer,True,Disclosed Value|Tender Offers,True,312.9687228,307.9496,76.253,8457.139,51.99,110.76,220.09,10.714,-1.836,0.0,-1.745,1.48,128.043,110.933,132.639,Not Applicable,False,-5.834,0.0,0.0,0.0,0.0,137.451,25.402,False,,2022-06-27,9.42,2022-Jun-27-IPN.PA-140685749038-Transcript,
2022-07-05,2022,Syros + TYME Technologies merger,Merger,Net $60M + $130M PIPE,Late-stage hematology focus,2022-Jul-05-SYRS.PK,3945651020.0,2022-07-05,2022-07-05,598.621,Tyme Technologies Inc,,Healthcare,Pharmaceuticals,United States,Tack Acquisition Corp,,Financials,Other Financials,United States,Pharmaceuticals (NEC),Disclosed Dollar Value Deal,Completed,"US - Tack Acquisition Corp (Tack), a unit of Syros Pharmaceuticals Inc (Syros), merged with Tyme Technologies Inc (Tyme), a New York-based manufacturer of pharmaceutical preparation, for a total USD 675.726 mil, in a stock swap reverse takeover transaction. Syros offered 0.4312 common share per Tyme share. Based on Syros closing stock price of USD 9.1 on 04 July 2022, last full trading prior to the announcement, each Tyme was valued at USD 3.924. On completion, the merged entity was listed on Nasdaq under the symbol SYRS.","Tyme Technologies Inc, located in New York City, New York, is a pharmaceutical company focused on creating medicines that specialize in using the body's immune system to treat diseases. The Company was founded in 2011.",Investment holding company,Reverse Takeover|Stock Swap|Financial Acquiror,True,Disclosed Value,False,598.634852056,464.231852056,46.84,,1353.33,1386.36,1342.65,,-22.764,0.0,-22.434,0.292,15.405,17.031,12.956,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2022-07-05,1.38,2022-Jul-05-SYRS.PK-140351037739-Transcript,
2022-07-21,2022,Silverback + ARS Pharmaceuticals reverse merger,Reverse Merger,~$265M combined cash,ARS's epinephrine nasal spray neffy,2022-Jul-21-SPRY.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-Jul-21-SPRY.OQ-139615004175-Transcript,
2022-08-10,2022,Gemini + Disc Medicine merger,Reverse Merger,$175M cash runway,"Hematology biotech, trades as IRON",2022-Aug-10-IRON.OQ,3994930020.0,2022-08-25,2022-08-25,84.0,Aktis Oncology Inc,,Healthcare,Biotechnology,United States,Investor Group,,Financials,Other Financials,United States,Biotechnology & Medical Research (NEC),Stake Purchases Deal,Completed,"US - An investor group, comprised of Bristol-Myers Squibb Co, MRL Ventures Fund LLC, a unit of Merck & Co Inc, Cowen Healthcare Investments, a unit of Cowen Inc, Mirae Asset Venture Investment Co Ltd, a unit of Mirae Asset Daewoo Co Ltd, Octagon Capital Advisors LP, EcoR1 Capital LLC, Arrowmark Partners GP LLC, Vida Ventures LLC, MPM Capital Inc, Pappas Capital LLC, Novartis AG, TCG Crossover Management LLC and NS Investment acquired an undisclosed minority stake in Aktis Oncology Inc, a Cambridge-based provider of biotechnology research and development services, for a total USD 84 mil, in a privately negotiated transaction.","Aktis Oncology Inc, located in Cambridge, Massachusetts, is a provider of biotechnology research and development services. It is a biotechnology company Company was founded in 2021. discovering and developing novel classes of targeted alpha radiopharmaceuticals to treat a broad range of solid tumors. The Company was founded in 2021.",Investor group,Financial Acquiror|Acquiror Is An Investor Group|Privately Negotiated Purchase,True,Stake Purchase,False,,,,,,,,,0.0,0.0,,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2022-08-25,,2022-Aug-10-IRON.OQ-137421713883-Transcript,
2022-08-25,2022,Novartis spinning off Sandoz,Spin-off,Undisclosed,100% spin targeted H2 2023,2022-Aug-25-NOVN.S,4006677020.0,2022-11-29,2022-12-12,27569.164,Horizon Therapeutics PLC,5037276891,Healthcare,Pharmaceuticals,United States,Pillartree Ltd,5083838832,Financials,Other Financials,United States,Bio Therapeutic Drugs,Disclosed Dollar Value Deal,Completed,"US - Pillartree Ltd, a unit of Amgen Inc, acquired the entire share capital of Horizon Therapeutics PLC (Horizon Therapeutics), a Deerfield-based manufacturer of pharmaceutical preparation, for USD 116.5 in cash per share, or a total value of USD 27.126 bil, via scheme of arrangement. Concurrently, Janssen Global Services LLC withdrew its plans to acquire the entire share capital of Horizon Therapeutics. Originally, in November 2022, an investor group, comprised of Amgen Inc, Janssen Global Services LLC and Sanofi SA were the potential bidders to acquire the entire share capital of Horizon Therapeutics.","Horizon Therapeutics PLC, located in Dublin, Leinster, is a manufacturer of pharmaceutical preparation. It is a biotechnology company. The Company is focused on the discovery, development and commercialization of medicines that address critical needs for people impacted by rare, autoimmune, and severe inflammatory diseases. The Company's portfolio is composed of approximately 12 medicines in the areas of rare diseases, gout, ophthalmology, and inflammation. The Company operates through two segments: orphan segment and the inflammation segment. The orphan segment includes medicines, such as TEPEZZA, KRYSTEXXA, RAVICTI, PROCYSBI, UPLIZNA injection, ACTIMMUNE injection, BUPHENYL tablets and powder, and QUINSAIR solution. The inflammation segment includes medicines, such as PENNSAID, RAYOS, VIMOVO, and DUEXIS. The Company was founded in March 2010.",Miscellaneous Intermediation,Scheme of Arrangement,False,Disclosed Value,False,26929.4487235,27086.124564,14363.781,,49.36,50.77,84.39,7.391,36.681,24.086,47.799,78.76,455.675,171.427,92.033,Not Applicable,False,0.201,99.182,0.0,54.513,0.0,57.525,56.439,False,,2022-11-29,116.36,2022-Aug-25-NOVN.S-141098106254-Transcript,
